,name,user_card,titles,comment_num,comment_num,time,device,text,pic_num,video
22,芾仔Z喵爸,id=2112962160&refer_flag=1001015010_,"['芾仔Z喵爸', '微博会员']",? 12,?赞,2018-10-12 17:17,OPPO超视野全面屏R15,是什么样的运气居然会让我们在同一个航班遇到@君君是凯丁啊  北京打卡开始 2北京·北京大学,6.0,False
23,青水木头鱼,id=2485021851&refer_flag=1001015010_,['青水木头鱼'],?评论,?1,2018-10-12 16:57,,因为前几年有游客把里面的设施弄坏了，所以现在北京大学已经禁止游客参观了。好可惜 2北京·北京大学,2.0,False
24,小号肥仔,id=1742624895&refer_flag=1001015010_,['小号肥仔'],?评论,?1,2018-10-12 22:23,,经过一个香香的女孩之后第一感觉是难受，水生调教做人 2北京·北京大学,0.0,False
25,L_CHX,id=3207423427&refer_flag=1001015010_,['L_CHX'],?评论,?赞,2018-10-12 21:45,,跟hz叨逼叨了一下午交相左，晚上神奇地复原出了一周都没想明白的媵爵，希望能有用 2北京·北京大学,0.0,False
26,小北Carlos,id=6528362360&refer_flag=1001015010_,['小北Carlos'],?评论,?赞,2018-10-12 22:13,,好的学长只有一个，一生唯一。 2北京·北京大学,0.0,False
27,Iridescent_Dog,id=5463824918&refer_flag=1001015010_,['Iridescent_Dog'],? 2,?赞,2018-10-12 19:39,坚果手机 Pro 2,鬼知道我经历了什么，怎么最近感觉自己越来越黑 2北京·北京大学,1.0,False
28,_深海长眠,id=1767222704&refer_flag=1001015010_,"['_深海长眠', '熊猫守护者']",? 3,?1,2018-10-12 21:02,,<听讲座中>科举废除切断了文化与政治、士大夫与政府的联系，从而使大用之人变成大患，使得用学理影响舆论、用舆论影响政治的方式开始。 2北京·北京大学,0.0,False
29,afreldpack,id=5999714347&refer_flag=1001015010_,['afreldpack'],? 1,?赞,2018-10-12 20:12,,分享图片 2北京·北京大学,1.0,False
30,噜软软,id=3167583653&refer_flag=1001015010_,"['噜软软', '', '微博会员']",? 1,?22,2018-10-12 18:52,,我今天翻出了一张刚和来哥在一起三个月左右时候的照片！他那时候也太瘦太帅了吧呜呜呜 2北京·北京大学,1.0,False
31,小狮子立了Flag不要倒啊,id=2674041751&refer_flag=1001015010_,['小狮子立了Flag不要倒啊'],?评论,?3,2018-10-12 18:41,,"嘿~要有光~
讲完组会喘口气
任重而道远 2北京·北京大学",2.0,False
32,马儿爱吃鱼尾巴,id=5953499515&refer_flag=1001015010_,['马儿爱吃鱼尾巴'],? 15,?15,2018-10-12 11:45,,和小敏凭借“天之骄子”的身份进来这个和鱼尾巴未能进来的满是“天子骄子”的地方未名湖的景，根本无须加滤镜 2北京·北京大学,3.0,False
33,yantinglu,id=1872534755&refer_flag=1001015010_,"['yantinglu', '']",? 5,?1,2018-10-12 18:35,,作业还没写，但饭还是要吃的...... 2北京·北京大学,1.0,False
34,土匪杨先生,id=1958839311&refer_flag=1001015010_,"['土匪杨先生', '', '微博会员']",? 2,?36,2018-10-12 17:35,,路遇鹊上枝头，愿见者喜上眉梢。@北京大学 2北京·北京大学,1.0,False
35,晓小小小小小小,id=3977144268&refer_flag=1001015010_,['晓小小小小小小'],?评论,?赞,2018-10-12 18:28,,看见人都害怕.....妈呀 学灰来报道 2北京·北京大学,1.0,False
36,深渊回以凝视,id=5365469676&refer_flag=1001015010_,['深渊回以凝视'],?评论,?赞,2018-10-12 17:46,,分享图片 2北京·北京大学,3.0,False
37,三月菀,id=6065762942&refer_flag=1001015010_,"['三月菀', '熊猫守护者']",? 2,?赞,2018-10-12 20:25,,李曾桃子女士你好，如果你看得到这条微博，请你尽快归还被子，相机还有行李箱，谢谢。借人东西是要还的，请自觉。祝好。 2北京·北京大学,0.0,False
38,咕噜咕噜咕噜___,id=3546775810&refer_flag=1001015010_,"['咕噜咕噜咕噜___', '微博会员', '熊猫守护者']",?评论,?赞,2018-10-12 08:27,,"一大早出来湖边遛弯儿迎接三天周末
不过上午拍博雅塔肯定是背光的
难得今天我起的比室友早……再感叹一下大一学妹的作息真健康哈哈哈 2北京·北京大学",6.0,False
39,一只混吃混喝的猪猪,id=5319490324&refer_flag=1001015010_,['一只混吃混喝的猪猪'],? 4,?2,2018-10-12 09:37,,来自阿兴昨晚的随手拍现在就开始想你啦 2北京·北京大学,3.0,False
40,阿胶娘娘6464017519,id=6464017519&refer_flag=1001015010_,['阿胶娘娘6464017519'],?评论,?赞,2018-10-12 15:08,,"老师说?天秤座的人，是颜值最高的！
是最美的，也是最爱臭美的
所以我用了九个滤镜，实验一下是不是真的 2北京·北京大学",9.0,False
41,喝一粥,id=3199559765&refer_flag=1001015010_,['喝一粥'],? 4,?10,2018-10-12 18:22,,我的研究生阶段第一张奖状 2北京·北京大学,3.0,False
0,星际列车乘务长,id=6116548785&refer_flag=1001015010_,"['星际列车乘务长', '', '微博会员', '熊猫守护者']",? 27,?51,2018-10-12 18:58,,正经人 2北京·北京大学,2.0,False
1,即将成为大人物的小人物,id=3295450755&refer_flag=1001015010_,['即将成为大人物的小人物'],?评论,?赞,2018-10-12 20:34,,我好想你 2北京·北京大学,0.0,False
2,honney拥有你就拥有全世界,id=2658571353&refer_flag=1001015010_,['honney拥有你就拥有全世界'],?评论,?1,2018-10-12 18:00,小米Max2 大屏大电量,以贝多芬为原型而创作的名著小说。   2北京·北京大学,1.0,False
3,炸酱本酱,id=5594511996&refer_flag=1001015010_,['炸酱本酱'],? 4,?1,2018-10-12 17:13,HUAWEI P20,"""我是一个不怎么aggressive的人，我比较追求work和life的balance""……
如果是一年前我肯定觉得这个人很装逼，现在……唔，金融圈通用语言模式 2北京·北京大学",1.0,False
4,果果果果果果果吧,id=3023324067&refer_flag=1001015010_,"['果果果果果果果吧', '']",?评论,?1,2018-10-12 11:59,,来了北京几次也没有好好的逛过，天气刚刚好，人也刚刚好 2北京·北京大学,9.0,False
5,做自律的人,id=6435946875&refer_flag=1001015010_,['做自律的人'],?评论,?赞,2018-10-12 15:02,HUAWEI Mate 10,明天2017年级大活动，曹智同学策划，我和大美女杨晴光主持 2北京·北京大学 L做自律的人的秒拍视频,0.0,False
6,秦超啊,id=3627156167&refer_flag=1001015010_,"['秦超啊', '熊猫守护者']",? 1,?2,2018-10-12 17:23,荣耀V10 我AI的快,即使远方很远，也要探索一下 2北京·北京大学,2.0,False
7,胡萝卜hsr,id=3700302752&refer_flag=1001015010_,['胡萝卜hsr'],?评论,?赞,2018-10-12 17:21,,下定决心每天跟着B站的葉子老师把日语从头捡起来啦@葉子先生酱 2北京·北京大学,1.0,False
8,雨生连绵,id=5496254220&refer_flag=1001015010_,['雨生连绵'],?评论,?3,2018-10-12 16:50,,"偶尔翻翻微博，回忆感满满呀，在法大青涩的四年，现在想起来有些东西让人忍俊不禁哈哈，时常怀念过往。
在追逐知识和升学的路上错过了很多东西，没有好好参与社团，没有更多时间好好和室友相处，内心小自尊经常说话直白不懂低头，带着遗憾离开了昌平和你们。当然也有收获，靠着一丝丝运气进入北PKU，和 ...展开全文c",3.0,False
9,胡萝卜hsr,id=3700302752&refer_flag=1001015010_,['胡萝卜hsr'],?评论,?赞,2018-10-12 19:45,,"被十一学校深深种草了
dream school
想去那里当学生啊啊啊 2北京·北京大学",0.0,False
10,做自律的人,id=6435946875&refer_flag=1001015010_,['做自律的人'],?评论,?赞,2018-10-12 08:48,HUAWEI Mate 10,昨天晚上同学小聚 2北京·北京大学,9.0,False
11,猷洛丽塔,id=5654146516&refer_flag=1001015010_,['猷洛丽塔'],?评论,?赞,2018-10-12 11:00,,"#高校星联赛校园解说招募大赛#
分享入坑以来的一些截图吧~
我用pc端玩的多一些，手机截图很少?
不过还是有满满的回忆！
图1 6月9日 第一次上15级。。
图2 6月19日打到12级
图3 8月16日上低保...展开全文c",9.0,False
12,another方地,id=3385767354&refer_flag=1001015010_,['another方地'],? 4,?2,2018-10-12 19:04,,"推荐个小展 | 百年讲堂·白族工艺展

一个非常富有白族气息的展览，人非常少。
在午饭间隙偶然间看到，真的很开心了。

?剪纸：白族姑娘让人一眼就想起蝴蝶泉边。
?木雕：很精致的立体木雕，最喜欢图3枯荷上的戴胜，以木纹作水波，很是生动了。...展开全文c",9.0,False
13,稀霁之间,id=1808018642&refer_flag=1001015010_,['稀霁之间'],?评论,?赞,2018-10-12 19:37,,"早知道是泡沫
但为什么就这么戳破了 2北京·北京大学",0.0,False
14,稀霁之间,id=1808018642&refer_flag=1001015010_,['稀霁之间'],?评论,?赞,2018-10-12 19:37,,"早知道是泡沫
但为什么就这么戳破了 2北京·北京大学",0.0,False
15,有只蜜小蜂,id=1810470182&refer_flag=1001015010_,"['有只蜜小蜂', '熊猫守护者']",?评论,?赞,2018-10-12 18:32,,@嘟嘟布兜妻 脚疼到无法形容 2北京·北京大学,1.0,False
16,彭_彭彦雅,id=2576702757&refer_flag=1001015010_,"['彭_彭彦雅', '微博会员']",? 3,?2,2018-10-12 16:58,,新一轮演出备场? 2北京·北京大学,2.0,False
17,-幺幺妖妖-,id=2828699837&refer_flag=1001015010_,['-幺幺妖妖-'],? 5,?10,2018-10-12 11:14,,"最后一次体测也混过去了！！！
简直想把整个世界买下来送给自己
我都宿舍躺尸了才发现肺活量没记上（有啥关系呢
172.6的个子跳了147我他妈也是醉了
但即便如此可能也是大学以来的new record了
上学期的体能锻炼没白费一把老骨头了各种创造纪录
我对微博旁友们的爱与诚恐怕就体现在完全无码了（还不够吗 ...展开全文c",4.0,False
18,做自律的人,id=6435946875&refer_flag=1001015010_,['做自律的人'],?评论,?赞,2018-10-12 15:03,HUAWEI Mate 10,写词中 2北京·北京大学,6.0,False
19,洪杰_China,id=1303092750&refer_flag=1001015010_,['洪杰_China'],?评论,?赞,2018-10-12 13:32,,北大梦 2北京·北京大学,9.0,False
20,DeltaEECS,id=5514634029&refer_flag=1001015010_,['DeltaEECS'],?评论,?赞,2018-10-12 19:22,小米6 拍人更美,亲妹鉴定完毕，看到的时候真的有扎心的感觉 2北京·北京大学,1.0,False
21,Effervescence_W,id=6578355850&refer_flag=1001015010_,['Effervescence_W'],?评论,?赞,2018-10-12 18:51,OPPO R9 Plus,yep 2北京·北京大学,1.0,False
22,SuckXiii,id=6122005405&refer_flag=1001015010_,['SuckXiii'],?评论,?1,2018-10-12 18:53,,"终于赢球了
新生杯险胜中文系
开心 2北京·北京大学",0.0,False
23,王萌爽,id=6032953696&refer_flag=1001015010_,['王萌爽'],?评论,?赞,2018-10-12 16:11,,反垄断法实施十周年专题分享，受益匪浅。 2北京·北京大学,2.0,False
24,wangxinhuiCHINA,id=3185437875&refer_flag=1001015010_,"['wangxinhuiCHINA', '熊猫守护者']",?评论,?赞,2018-10-12 18:42,荣耀手机 勇敢做自己,一个人成熟的标志就是把自己不喜欢的事情做好 2北京·北京大学,0.0,False
25,周舟chouchou,id=5381335812&refer_flag=1001015010_,"['周舟chouchou', '微博会员']",? 1,?4,2018-10-12 08:13,iPhone 7 Plus,"然后，你就看着那些可爱的人，成长，成长。
你也会质疑自己的选择和做法，
你会笑，当然也会气到哭，
再然后，
你就看到了之后的你，
还有之后的他们，
人在画面里慢慢缩小，背景慢慢放大，...展开全文c",1.0,False
26,Effervescence_W,id=6578355850&refer_flag=1001015010_,['Effervescence_W'],?评论,?赞,2018-10-12 17:55,OPPO R9 Plus,想念内大的一切 2北京·北京大学,0.0,False
27,_一言不发就爱上,id=1647952397&refer_flag=1001015010_,"['_一言不发就爱上', '', '微博会员']",?评论,?赞,2018-10-12 16:07,iPhone X,? 2北京·北京大学,2.0,False
28,住四合院的阳,id=5885295862&refer_flag=1001015010_,['住四合院的阳'],?评论,?1,2018-10-12 16:34,,分享图片 2北京·北京大学,1.0,False
29,Katherine_YM,id=5445612484&refer_flag=1001015010_,"['Katherine_YM', '微博会员']",?评论,?5,2018-10-12 15:35,iPhone SE,"天气好
悄咪咪自拍一下 2北京·北京大学",1.0,False
30,皮无美皮,id=6166337232&refer_flag=1001015010_,"['皮无美皮', '微博会员']",? 2,?3,2018-10-12 12:52,,开启?疯狂减脂的五天 2北京·北京大学,2.0,False
31,莲藕体质,id=2712873461&refer_flag=1001015010_,"['莲藕体质', '', '熊猫守护者']",? 4,?1,2018-10-12 12:22,,我已经对所有无糖的东西失去了信心 2北京·北京大学,1.0,False
32,ElPsyCongroo朱信义,id=3949996246&refer_flag=1001015010_,['ElPsyCongroo朱信义'],?评论,?赞,2018-10-12 17:14,Samsung Galaxy S8+,第一次想进大学被保安拦下来了，难道我不像北大的学生吗 2北京·北京大学,0.0,False
33,夏至央央_Amy,id=2510854131&refer_flag=1001015010_,"['夏至央央_Amy', '', '微博会员', '熊猫守护者']",? 2,?2,2018-10-12 09:16,iPhone 6,来自星期五的思考2北京·北京大学 2北京·北京大学,1.0,False
34,亭呐亭,id=3606021561&refer_flag=1001015010_,"['亭呐亭', '微博会员']",? 150,?211,2018-10-12 16:28,iPhone 8,"最近是划记狂魔本人 + 分享一份真正的书单

看看专业书也真的很好呐
喜欢语句连贯逻辑完整形成体系的感觉 ?

- 评论区聊聊你们在学专业的内容? 2北京·北京大学",3.0,False
35,爱读书的加加林,id=2703633293&refer_flag=1001015010_,['爱读书的加加林'],? 2,?9,2018-10-12 12:36,,"?延迟性记录
10.11综合考试过去了
很忐忑的一段时光

下一次考验还在路上 2北京·北京大学",1.0,False
36,一个混乱的头脑,id=5683520614&refer_flag=1001015010_,['一个混乱的头脑'],?评论,?赞,2018-10-12 16:58,,这两天有不进步的慌张感了 好事还是坏事 2北京·北京大学,0.0,False
37,孙敬季,id=1391056182&refer_flag=1001015010_,"['孙敬季', '', '微博会员', '熊猫守护者']",? 5,?15,2018-10-12 09:36,,开工前? 开工啦? 2北京·北京大学,2.0,False
38,lyy跟你拼了,id=2912476007&refer_flag=1001015010_,"['lyy跟你拼了', '', '微博会员']",? 1,?2,2018-10-12 16:07,,网络营销学老师叫我们写论文要用三线表，不要一个一个的小格子，还怒吼：多用油墨！污染环境！贻害千秋万代！ 2北京·北京大学,0.0,False
39,我youu不乱来,id=5819898802&refer_flag=1001015010_,['我youu不乱来'],?评论,?赞,2018-10-12 13:42,,人生若只如初见 2北京·北京大学,2.0,False
40,Connor_Kong,id=1918402822&refer_flag=1001015010_,"['Connor_Kong', '', '微博会员']",? 3,?赞,2018-10-12 15:44,,排队待诊中 2北京·北京大学,1.0,False
41,没什么haha,id=5353625919&refer_flag=1001015010_,['没什么haha'],? 2,?1,2018-10-12 09:10,,?穿搭 今天是学院风girl 2北京·北京大学,1.0,False
42,强尼二点零,id=1294655291&refer_flag=1001015010_,"['强尼二点零', '', '微博会员', '微博问答答主']",?评论,?2,2018-10-12 14:56,,"@张宁__pku 收合影。
#这就是灌篮# 2北京·北京大学",1.0,False
0,强尼二点零,id=1294655291&refer_flag=1001015010_,"['强尼二点零', '', '微博会员', '微博问答答主']",?评论,?2,2018-10-12 14:56,,"@张宁__pku 收合影。
#这就是灌篮# 2北京·北京大学",1.0,False
1,妳無憂像壹套明亮DoMiSo,id=3772777203&refer_flag=1001015010_,['妳無憂像壹套明亮DoMiSo'],? 17,?8,2018-10-12 15:58,,毕业真的 太不容易了 2北京·北京大学,0.0,False
2,弓长木卯ZL,id=2188564857&refer_flag=1001015010_,['弓长木卯ZL'],? 2,?赞,2018-10-12 15:54,,北京温暖的天儿也治愈不了我的小忧桑 2北京·北京大学,0.0,False
3,相柳l柳相,id=2198343134&refer_flag=1001015010_,"['相柳l柳相', '', '微博会员']",?评论,?7,2018-10-12 14:34,,"《前世今生》+《君紫檀》配乐real有趣、real吸引我。
“做门框的时候要留一点缝，夏天会膨胀，冬天会收缩” 2北京·北京大学",6.0,False
4,漠漠漠名,id=5680615465&refer_flag=1001015010_,['漠漠漠名'],?评论,?4,2018-10-12 10:55,小米Note 3 拍人更美,分享图片 2北京·北京大学,1.0,False
5,桃小甜甜,id=2904135683&refer_flag=1001015010_,"['桃小甜甜', '熊猫守护者']",? 8,?1,2018-10-12 10:39,,低配版赵又廷 2北京·北京大学,1.0,False
6,zh9609,id=5583812206&refer_flag=1001015010_,['zh9609'],?评论,?1,2018-10-12 09:22,,??? 2北京·北京大学,1.0,False
7,Liam琪,id=3255897564&refer_flag=1001015010_,['Liam琪'],? 2,?2,2018-10-12 13:17,,悔恨自己在大四的时候沉迷实习和吃鸡没有好好读书，现在真的想把时间静止，让我把德国、日本的那些书读完再开始计时，。哎 2北京·北京大学,0.0,False
8,小香猪0901,id=3198690592&refer_flag=1001015010_,['小香猪0901'],? 2,?赞,2018-10-12 13:08,,"一周不用中午回家来回跑了
想到孩子还不愿吃奶瓶 一饿一天哭得心碎的表情有点心疼
但我自己！真是像鸟儿回归山林一样 自由 畅快
#这条微博孩子认字前删除# 2北京·北京大学",0.0,False
9,Sindy不懈怠,id=2108265280&refer_flag=1001015010_,"['Sindy不懈怠', '']",?评论,?1,2018-10-12 15:12,,我想回来读书 2北京·北京大学,0.0,False
10,胡萝卜hsr,id=3700302752&refer_flag=1001015010_,['胡萝卜hsr'],?评论,?4,2018-10-12 12:50,,"求职是个持久战
决定该学习还是学习，
日语捡起来 开题报告好好看书 教资考试好好准备
有时间多做自我分析，认清自己的优势和不足，做好今后的规划，不要盲目 2北京·北京大学",0.0,False
11,奶奶奶油有点咸,id=6680040945&refer_flag=1001015010_,['奶奶奶油有点咸'],?评论,?赞,2018-10-12 10:15,,"戒膨化很久了
最近又嗑薯片上瘾
那个鱿鱼卷完全就是小时候某种零食的味道，那时候超便宜而且好吃现在找不到了只能买进口
#四洲 蜂蜜牛油味薯片# 这个真的好吃，感觉比好丽友的蜂蜜黄油味浓郁太多了
#乐事轻焙# 一开始无感觉得像薯愿，越吃越好吃，黑胡椒和柚子搭配起来很香很清爽，口感非常脆
...展开全文c",4.0,False
12,KRYSTAL芳芳芳啊,id=2834979185&refer_flag=1001015010_,"['KRYSTAL芳芳芳啊', '熊猫守护者']",?评论,?1,2018-10-12 14:02,,2北京·北京大学,0.0,False
13,Leonardo65536,id=5680377868&refer_flag=1001015010_,"['Leonardo65536', '微博会员', '熊猫守护者']",?评论,?赞,2018-10-12 13:39,iPhone 7 Plus,好像一不小心选了个不好写的大作业? 2北京·北京大学,1.0,False
14,田田田田菌,id=1686910715&refer_flag=1001015010_,['田田田田菌'],?评论,?赞,2018-10-12 12:38,,找工作为什么这么难 为什么！！！ 2北京·北京大学,0.0,False
15,Ten_711,id=2001006603&refer_flag=1001015010_,"['Ten_711', '微博会员']",? 6,?1,2018-10-12 12:12,iPhone X,我真的长得有那么凶吗？在百团大战杀得七进七出都没人给我派传单。 2北京·北京大学,0.0,False
16,LightPray,id=3518112350&refer_flag=1001015010_,['LightPray'],?评论,?赞,2018-10-12 11:55,,我彻头彻尾是邓布利多的人…… O网页链接 2北京·北京大学,0.0,False
17,Effervescence_W,id=6578355850&refer_flag=1001015010_,['Effervescence_W'],?评论,?赞,2018-10-12 11:52,OPPO R9 Plus,"曾经的大胃王现在也只能吃猫食了
全都因为该死的胃炎 2北京·北京大学",0.0,False
18,咕噜咕噜咕噜___,id=3546775810&refer_flag=1001015010_,"['咕噜咕噜咕噜___', '微博会员', '熊猫守护者']",?评论,?赞,2018-10-12 11:48,,"论我的语文为什的不好
前情提要：我妈在高铁上跟我打电话打了一半掉线了 2北京·北京大学",1.0,False
19,越新山民,id=6427275946&refer_flag=1001015010_,['越新山民'],?评论,?赞,2018-10-12 11:37,,第一次听张帆老师讲座 2北京·北京大学,0.0,False
20,我要的是独立,id=1988631825&refer_flag=1001015010_,['我要的是独立'],?评论,?赞,2018-10-12 10:49,,今年最后一场宣讲? 2北京·北京大学,0.0,False
21,Adieu王,id=6375559021&refer_flag=1001015010_,['Adieu王'],? 4,?3,2018-10-12 07:46,OPPO R9s Plus,"当初为什么要把讨论课安排在早上……

现在满脑子都是赶紧讨论完回去睡觉。

冷死了！ 2北京·北京大学",1.0,False
22,LeonaWangZC,id=5516789722&refer_flag=1001015010_,['LeonaWangZC'],? 1,?2,2018-10-12 09:50,,"#天生杀人狂#@北大陈旭光
《天生杀人狂》 微影评
暴力、情色、鬼神、宗教元素肆意地交织糅合；动物本能、可口可乐广告、日本动画、情景喜剧剪辑万花筒般穿插……当所有眼花缭乱的元素在两小时中呈现时，线索反而在雾里看花中凸显——明线即二人开始屠杀到逃过一劫的过程，暗线则是二人的情感阶段性历 ...展开全文c",0.0,False
23,三俗大象先生,id=3413165342&refer_flag=1001015010_,['三俗大象先生'],?评论,?赞,2018-10-12 09:45,Nokia X5 全能体验,弹起弹起！弹起！ 2北京·北京大学,0.0,False
24,表面励志青年,id=2905598683&refer_flag=1001015010_,"['表面励志青年', '微博会员', '熊猫守护者']",? 2,?3,2018-10-12 09:29,,"交易不懂，投资不会，发行半吊子不到
唔，我还是去卖炒面吧 2北京·北京大学",0.0,False
25,吴小凡Sandra,id=2795509487&refer_flag=1001015010_,"['吴小凡Sandra', '微博会员']",? 2,?赞,2018-10-12 08:59,iPhone 8,"发票税号写错
错过报名时间
十月是怎么了… 2北京·北京大学",0.0,False
26,乔乔乔乔乔jojojo,id=2687669552&refer_flag=1001015010_,"['乔乔乔乔乔jojojo', '熊猫守护者']",?评论,?2,2018-10-12 08:19,,从你的全世界路过 2北京·北京大学,0.0,False
27,软乎乎的糯米团子,id=5625919536&refer_flag=1001015010_,"['软乎乎的糯米团子', '微博会员', '英雄联盟S8']",? 2,?5,2018-10-12 07:47,,现在早起竟然已经不觉得困了 2北京·北京大学,0.0,False
28,李锂狸,id=5242400583&refer_flag=1001015010_,['李锂狸'],? 2,?2,2018-10-12 07:47,华为P9手机摄影再突破,"太窒息了
各种意义上的窒息 2北京·北京大学",0.0,False
29,细节君张彬,id=6275946724&refer_flag=1001015010_,['细节君张彬'],?评论,?2,2018-10-12 00:47,,游玩中关村，北大，清大，圆明园 2北京·北京大学,9.0,False
30,蚊小蚊的日常,id=3659225233&refer_flag=1001015010_,['蚊小蚊的日常'],?评论,?1,2018-10-12 07:13,,"小小的给自己打个气
终于变成两位数啦
努力努力再努力?
虽然日子很忙碌很辛苦还有点难熬
也要坚持过下去才能回到我温暖的小窝呀
加油加油
#一条只敢在微博上发的内容# 2北京·北京大学",1.0,False
31,钱小应,id=1628604412&refer_flag=1001015010_,['钱小应'],?评论,?4,2018-10-11 23:30,,"在调不出bug 郁闷不开心的时候
我的湾湾室友还记得我的男神
特意帮我要了明信片
To infinity and beyond 加油?
@林俊杰 @林俊杰 @林俊杰 2北京·北京大学",4.0,False
32,任年年Renee,id=5666245330&refer_flag=1001015010_,['任年年Renee'],?评论,?2,2018-10-11 23:58,OPPO超视野全面屏R15,"从小就招老师喜欢的我
      大概能解释不招同学喜欢的我
下午特别认识了两位可爱的女老师，很开心
还有北京的秋天，都是这么美么？？ 2北京·北京大学",9.0,False
33,赵大越子吖,id=5864401936&refer_flag=1001015010_,['赵大越子吖'],?评论,?2,2018-10-12 02:45,,喜欢一首歌，希望它火，又怕它火。就像是爱情，希望她快乐，又怕是别人给她的快乐。   2北京·北京大学,1.0,False
34,瞳游CityInsights,id=2874682523&refer_flag=1001015010_,"['瞳游CityInsights', '', '微博会员']",?评论,?1,2018-10-11 23:17,HUAWEI Mate 9 Pro,人生若只初相见，何事秋风悲画扇。?流传 2北京·北京大学,3.0,False
35,看见土就情不自禁的张张张,id=1340643367&refer_flag=1001015010_,['看见土就情不自禁的张张张'],? 1,?3,2018-10-11 23:10,,人生若只如初见，所有的遗憾和情深都在一个若字了 2北京·北京大学,4.0,False
36,viorrio,id=5245553086&refer_flag=1001015010_,['viorrio'],?评论,?1,2018-10-11 23:05,魅蓝 U20,对待生命你不妨大胆冒险一些，因为你终归要失去它的又何必陷于那一片沼泽。 2北京·北京大学,3.0,False
37,Steven史蒂芬,id=1762329734&refer_flag=1001015010_,"['Steven史蒂芬', '', '微博会员', '熊猫守护者']",?评论,?2,2018-10-11 22:26,,"滴滴滴！
jio已废的北大卡 2北京·北京大学",9.0,False
38,彼得潘的相馆,id=1757337447&refer_flag=1001015010_,['彼得潘的相馆'],? 1,?7,2018-10-11 21:56,,"温柔如你
可爱如你
很高兴在秋天遇见你

模特@虞宛宛
摄影@彼得潘的相馆
...展开全文c",9.0,False
39,才能面临改变,id=2883017437&refer_flag=1001015010_,['才能面临改变'],? 3,?2,2018-10-12 00:52,,在机房坐8个小时… 2北京·北京大学,1.0,False
40,咔夹,id=5785427844&refer_flag=1001015010_,['咔夹'],?评论,?3,2018-10-12 03:22,,此身不在拉西亚，作息已是东三区。 2北京·北京大学,0.0,False
41,Isabella是蛾子,id=5625399712&refer_flag=1001015010_,"['Isabella是蛾子', '微博会员']",? 1,?1,2018-10-12 00:39,,啊啊啊啊啊跑到54找男票拿手机发现今天夜奔是?林俊杰 主题的！早知道和他一起跑步去了不过跑步超过5公里可以凭记录领一张JJ的明信片，虽然那时候我已经拿着我的手机走掉了不过男票还是用他的跑步记录去领了一张给我 2北京·北京大学,1.0,False
42,晋朝的康熙在这里,id=6261699186&refer_flag=1001015010_,"['晋朝的康熙在这里', '熊猫守护者']",? 2,?1,2018-10-12 00:35,,"#土拨许健身打卡# 第12天100分钟
本想轻轻动一动，一不小心练得有点投入，晚上听到了很多科学方法：必须要有重型器械无氧，一周最多去四次大器械无氧，动作要慢且标准，不求多和大，训练耐力比爆发力更有助于形体，组间休息不超过20秒，增量要先增组数、后考虑每组个数和负重，垫上训腰腹，对颤抖部位 ...展开全文c",1.0,False
43,_周大力_,id=2668812643&refer_flag=1001015010_,"['_周大力_', '微博会员']",? 15,?41,2018-10-11 21:21,iPhone X,我不了解外界的质疑，我只知道不努力就永远不会被看到。做出了这个选择，我就会坚持到底。 2北京·北京大学,3.0,False
0,廖琳Lynne,id=5066316203&refer_flag=1001015010_,"['廖琳Lynne', '', '微博会员']",? 1,?12,2018-10-11 23:53,iPhone X,"today?
(来自抱着热水袋瑟瑟发抖期待暖气的客户端) 2北京·北京大学",2.0,False
1,奥黛丽胖虎,id=3195485403&refer_flag=1001015010_,"['奥黛丽胖虎', '熊猫守护者']",?评论,?4,2018-10-11 21:13,,"人生若只如初见，何事秋风悲画扇。
为什么这么多人那么不自觉非要拍照，还非要开闪光灯 2北京·北京大学",3.0,False
2,八仙庵甜椒羊希奇,id=5174084276&refer_flag=1001015010_,['八仙庵甜椒羊希奇'],? 2,?3,2018-10-12 00:20,,"老王生日快乐@念念小白米
祝您早点找到男朋友，每天梦见居一龙！ 2北京·北京大学",1.0,False
3,Mr努力Frank,id=3036986837&refer_flag=1001015010_,"['Mr努力Frank', '微博会员']",?评论,?3,2018-10-11 23:32,iPhone X,见了很多人 聊了很多事 2北京·北京大学,1.0,False
4,Miss_陈晨,id=1804501042&refer_flag=1001015010_,['Miss_陈晨'],? 1,?1,2018-10-11 21:36,,人生若只如初见 2北京·北京大学,6.0,False
5,郑郑小骗,id=3117377463&refer_flag=1001015010_,"['郑郑小骗', '熊猫守护者']",? 2,?4,2018-10-11 18:08,,北京大学里头人不多。外面人好多。好了不说了，我要参加高考了！ 2北京·北京大学,6.0,False
6,蔡凌晟Lucian,id=1574861247&refer_flag=1001015010_,"['蔡凌晟Lucian', '']",? 1,?5,2018-10-11 22:54,,2北京·北京大学,4.0,False
7,孟敬淇Alex,id=1158270974&refer_flag=1001015010_,['孟敬淇Alex'],? 5,?18,2018-10-11 23:21,,Bling Bling? 2北京·北京大学,1.0,False
8,炸酱没有面v,id=6008560756&refer_flag=1001015010_,['炸酱没有面v'],? 3,?赞,2018-10-12 01:59,,真的好疼啊 2北京·北京大学,0.0,False
9,甜橙Cris,id=1994323931&refer_flag=1001015010_,"['甜橙Cris', '微博会员']",?评论,?2,2018-10-12 01:53,,日抛恋爱可还行？真是学到了哈哈哈哈哈 2北京·北京大学,1.0,False
