,name,user_card,titles,comment_num,comment_num,time,device,text,pic_num,video
32,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],?评论,?14,2018-09-03 23:18,,"沉默寡言
孤独难眠
快乐当然有一点
孤独寂寞更强烈
难过时候不流泪
流泪也不算伤悲 2北京·北京工商大学嘉华学院",2.0,False
33,L-yyyy要早睡,id=5619089115&refer_flag=1001015010_,['L-yyyy要早睡'],? 1,?1,2018-09-04 13:59,,滴滴滴? 2北京·北京工商大学嘉华学院,1.0,False
34,刘鸣的,id=2768709147&refer_flag=1001015010_,"['刘鸣的', '微博会员', '熊猫守护者']",?评论,?4,2018-09-03 22:36,,吸吸 2北京·北京工商大学嘉华学院,1.0,False
35,大嘴巴杨荣,id=2812820144&refer_flag=1001015010_,['大嘴巴杨荣'],?评论,?赞,2018-09-03 14:16,又轻又薄的小米5c,心情不是人生的全部，却能左右人生的全部。心情好，什么都好，心情不好，一切都乱了。我们常常不是输给了别人，而是坏心情贬低了我们的形象，降低了我们的能力，扰乱了我们的思维，从而输给了自己。控制好心情，生活才会处处祥和。好心态塑造好心情，好心情塑造最出色的你。 2北京·北京工商大学嘉华学院,1.0,False
36,L-yyyy要早睡,id=5619089115&refer_flag=1001015010_,['L-yyyy要早睡'],? 3,?3,2018-09-04 23:57,,继续爱她@ZHAI翟翟翟翟佳静 2北京·北京工商大学嘉华学院,2.0,False
37,杜龟龟,id=5127962376&refer_flag=1001015010_,"['杜龟龟', '微博会员', '熊猫守护者']",? 2,?4,2018-09-05 18:18,,分享图片 2北京·北京工商大学嘉华学院,2.0,False
38,0820mmmm,id=6325555399&refer_flag=1001015010_,['0820mmmm'],? 1,?4,2018-09-05 08:16,,新的开始， 2北京·北京工商大学嘉华学院,1.0,False
39,L-yyyy要早睡,id=5619089115&refer_flag=1001015010_,['L-yyyy要早睡'],? 5,?3,2018-09-04 23:55,,爱她@ZHAI翟翟翟翟佳静 2北京·北京工商大学嘉华学院,1.0,False
40,北京工商大学嘉华学院,id=5078095827&refer_flag=1001015010_,"['北京工商大学嘉华学院', '']",? 1,?2,2018-08-18 17:27,HUAWEI P20 Pro,北京工商大学嘉华学院“欢迎2018级萌新到嘉” 2北京·北京工商大学嘉华学院,6.0,False
41,Hello肃先生,id=5582999438&refer_flag=1001015010_,"['Hello肃先生', '微博会员']",?评论,?赞,2018-09-05 18:49,iPhone X,一个认识的没有，怎么会这样，是我老了吗，跟不上你们年轻人的步伐了， 2北京·北京工商大学嘉华学院,0.0,False
42,0820mmmm,id=6325555399&refer_flag=1001015010_,['0820mmmm'],? 2,?3,2018-09-02 23:55,,???ing 2北京·北京工商大学嘉华学院,1.0,False
0,Hello肃先生,id=5582999438&refer_flag=1001015010_,"['Hello肃先生', '微博会员']",?评论,?1,2018-09-04 18:46,iPhone X,#北京爆料#刚刚回来 2北京·北京工商大学嘉华学院,0.0,False
1,吃牛角包吗,id=3822595923&refer_flag=1001015010_,['吃牛角包吗'],?评论,?1,2018-09-04 17:03,,逛学校的感概总是很多 2北京·北京工商大学嘉华学院,0.0,False
2,蛋啊叉-,id=3273915831&refer_flag=1001015010_,"['蛋啊叉-', '微博会员']",?评论,?9,2018-09-03 20:17,,哈哈怪可爱的 2北京·北京工商大学嘉华学院,1.0,False
3,峰叶_雨落,id=3730751380&refer_flag=1001015010_,['峰叶_雨落'],? 1,?1,2018-09-03 16:25,三星android智能手机,免费送书，了解一下同学 2北京·北京工商大学嘉华学院,1.0,False
4,彭大玩,id=6096374915&refer_flag=1001015010_,"['彭大玩', '', '微博会员', '熊猫守护者']",? 2,?1,2018-08-30 14:32,,@韩景枫51KING   2北京·北京工商大学嘉华学院,2.0,False
5,一不小心踩了你的小尾巴,id=5759188483&refer_flag=1001015010_,['一不小心踩了你的小尾巴'],?评论,?2,2018-09-01 22:46,小米Note 3 拍人更美,浮躁。。。。。舍得。。。。。加上一个善良的微笑 2北京·北京工商大学嘉华学院,0.0,False
6,xumiao雯小朋友,id=6495351722&refer_flag=1001015010_,"['xumiao雯小朋友', '熊猫守护者']",? 1,?赞,2018-08-30 17:33,够快才畅快vivoX6Plus,2北京·北京工商大学嘉华学院，。。。。 2北京·北京工商大学嘉华学院,2.0,False
7,执拗-self,id=6163353714&refer_flag=1001015010_,['执拗-self'],? 2,?3,2018-08-08 22:37,,"超nice 的大熊老师?
五官超立体的小哥哥?
超上档次的教学楼?
超帅的朱一龙
还有超～～～的我 2北京·北京工商大学嘉华学院",9.0,False
8,乔嘻嘻_,id=2079531903&refer_flag=1001015010_,"['乔嘻嘻_', '', '微博会员']",? 5,?3,2018-08-19 17:11,,日常想家 2北京·北京工商大学嘉华学院,3.0,False
9,NiSHUi夏芽,id=5980183331&refer_flag=1001015010_,"['NiSHUi夏芽', '熊猫守护者']",? 2,?2,2018-09-01 00:05,荣耀9 美得有声有色,"九月安好
skr skr akr 2北京·北京工商大学嘉华学院",1.0,False
10,Johnny_QinV,id=5602855605&refer_flag=1001015010_,['Johnny_QinV'],?评论,?赞,2018-08-18 19:52,HUAWEI Mate 8,正式报道。 2北京·北京工商大学嘉华学院,9.0,False
11,Johnny_QinV,id=5602855605&refer_flag=1001015010_,['Johnny_QinV'],?评论,?赞,2018-08-18 19:53,HUAWEI Mate 8,正式报到2 2北京·北京工商大学嘉华学院,9.0,False
12,成龙同學姓刘,id=2651017203&refer_flag=1001015010_,"['成龙同學姓刘', '', '熊猫守护者']",? 2,?5,2018-07-14 20:55,,#校园之旅# 骑车无意间经过北京工商大学嘉华学院，学院年纪不大，正在扩建，没见到学校的招牌，学生大概是放暑假了，稀稀落落 2北京·北京工商大学嘉华学院,9.0,False
13,做你小天使,id=3455041144&refer_flag=1001015010_,['做你小天使'],? 1,?3,2018-08-01 12:56,,"一切都结束了，想想这几天，慢也快
叙事性的写一下
1 吃了一次开心的火锅.感谢
2谢谢照顾，感觉你们很好
3赐我能量的吃的
4也算住了过半年6万学费的宿舍
5去买画材的那个晚上...展开全文c",6.0,False
14,wildcat_野猫,id=1975695327&refer_flag=1001015010_,"['wildcat_野猫', '微博会员']",?评论,?1,2018-08-06 07:36,,怕变老。 2北京·北京工商大学嘉华学院,6.0,False
15,泽-GuoAn,id=1816156971&refer_flag=1001015010_,"['泽-GuoAn', '', '熊猫守护者']",? 5,?1,2018-08-09 18:20,,昨天的狂风暴雨，今天的蓝天白云。传说中的地震云又来了 2北京·北京工商大学嘉华学院,6.0,False
16,莫先生工作室,id=6095634768&refer_flag=1001015010_,['莫先生工作室'],?评论,?3,2018-08-20 00:32,小米手机,开始北京男子图鉴 2北京·北京工商大学嘉华学院,1.0,False
17,可爱的万能钥匙key,id=1804681171&refer_flag=1001015010_,['可爱的万能钥匙key'],?评论,?赞,2018-08-27 04:39,,哥哥起我居然不知道……哥哥辛苦了！ 2北京·北京工商大学嘉华学院,0.0,False
18,精分_Outsider,id=1932059311&refer_flag=1001015010_,['精分_Outsider'],?评论,?1,2018-08-25 19:56,,? 2北京·北京工商大学嘉华学院,1.0,False
19,可爱的万能钥匙key,id=1804681171&refer_flag=1001015010_,['可爱的万能钥匙key'],?评论,?赞,2018-08-08 23:13,,今天看了一个阿里巴巴举行的演唱会，都是挺喜欢的！真是近些年来看的最好的一场！赞一个！按出场顺序放的图片， 2北京·北京工商大学嘉华学院,9.0,False
20,周大光光光光,id=6152781264&refer_flag=1001015010_,['周大光光光光'],? 10,?23,2018-07-05 00:01,,真的好久好久好久不见 后天回家 开熏? 2北京·北京工商大学嘉华学院,9.0,False
21,杨懿炜_Wayne,id=5124377340&refer_flag=1001015010_,"['杨懿炜_Wayne', '微博会员']",?评论,?3,2018-08-09 23:49,,"宿舍停电……
在别人宿舍打地铺……
黑灯瞎火开窗户还见红了…… 2北京·北京工商大学嘉华学院",1.0,False
22,北京工商大学嘉华学院,id=5078095827&refer_flag=1001015010_,"['北京工商大学嘉华学院', '']",? 6,?3,2018-08-20 11:49,HUAWEI P20 Pro,分享图片 2北京·北京工商大学嘉华学院,1.0,False
23,修心不忘心,id=5829502556&refer_flag=1001015010_,['修心不忘心'],?评论,?赞,2018-08-22 22:58,,再见北京 再见过去 2北京·北京工商大学嘉华学院,0.0,False
24,一坨大哑儿,id=5849370944&refer_flag=1001015010_,['一坨大哑儿'],? 3,?6,2018-07-29 22:22,,"我用尽全力 过着平凡的一生.
也鼓起全部的勇气 坚持爱你. 2北京·北京工商大学嘉华学院",9.0,False
25,杨懿炜_Wayne,id=5124377340&refer_flag=1001015010_,"['杨懿炜_Wayne', '微博会员']",?评论,?赞,2018-08-06 01:41,,分享视频 2北京·北京工商大学嘉华学院 L杨懿炜_Wayne的微博视频,0.0,True
26,吃了可爱药的刘欣,id=5715120794&refer_flag=1001015010_,['吃了可爱药的刘欣'],? 5,?2,2018-07-31 12:01,,多多指教 2北京·北京工商大学嘉华学院,3.0,False
27,王文蔚WEI,id=5124702037&refer_flag=1001015010_,['王文蔚WEI'],?评论,?4,2018-07-29 22:44,HUAWEI P10 Plus,期待新舍友ing(?ω?) ～??? 2北京·北京工商大学嘉华学院,3.0,False
28,铂金芝士,id=2774089275&refer_flag=1001015010_,['铂金芝士'],? 7,?5,2018-08-04 01:04,,当你陷入爱河? 2北京·北京工商大学嘉华学院,9.0,False
29,G調__琦生活,id=5512458421&refer_flag=1001015010_,"['G調__琦生活', '熊猫守护者']",?评论,?1,2018-08-21 11:24,vivo智能手机,你好，大学 2北京·北京工商大学嘉华学院,0.0,False
30,麦兜兜的丽丽,id=5710319312&refer_flag=1001015010_,['麦兜兜的丽丽'],? 3,?11,2018-07-07 15:31,HUAWEI P10 Plus,我们毕业了，也剪了短发 2北京·北京工商大学嘉华学院,8.0,False
31,呀妈呀_,id=3784421281&refer_flag=1001015010_,"['呀妈呀_', '微博会员']",? 8,?24,2018-06-08 23:57,,19岁的我依然是超可爱的我? 2北京·北京工商大学嘉华学院,9.0,False
32,铂金芝士,id=2774089275&refer_flag=1001015010_,['铂金芝士'],? 4,?4,2018-07-24 19:08,,mememe！mua 2北京·北京工商大学嘉华学院,9.0,False
33,巧克力奶油盆子粒,id=3499239165&refer_flag=1001015010_,['巧克力奶油盆子粒'],? 4,?7,2018-08-09 08:27,OPPO R15 梦镜版,今天又是新的一期啦 要加油噢 2北京·北京工商大学嘉华学院,1.0,False
34,Apology哈,id=5229594561&refer_flag=1001015010_,"['Apology哈', '微博会员']",?评论,?6,2018-07-27 23:38,iPhone 8,KGod's Plan-Drake 累。 2北京·北京工商大学嘉华学院,4.0,False
35,AnPai5871,id=6625606701&refer_flag=1001015010_,['AnPai5871'],?评论,?1,2018-08-07 12:26,HUAWEI P20,"生活处处是意外?
前一秒心里美滋滋
后一秒就MMP 2北京·北京工商大学嘉华学院",2.0,False
36,我是暖男吗cdy,id=5999596510&refer_flag=1001015010_,['我是暖男吗cdy'],? 3,?3,2018-07-05 09:41,vivo X20全面屏手机,离校前的乌云  要死人的感觉。 2北京·北京工商大学嘉华学院,3.0,False
37,L请叫我大源哥,id=5518521402&refer_flag=1001015010_,['L请叫我大源哥'],?评论,?6,2018-06-22 20:39,Samsung Galaxy S8,"从没想过自己可以坚持做一件事这么久.
本以为终于可以解脱和放松了 但真等到这天却是很难受很不舍.
换届前一天我一宿没睡 我抱着前任社长留下来的十几年前的文件 翻阅着每张前辈用心画的手抄报 读完了每篇公众号 翻看了无数活动里面的无数照片和视频 我打开文件袋 读着每个曾在舞社的人的名字
脑子里闪 ...展开全文c",9.0,False
38,杜龟龟,id=5127962376&refer_flag=1001015010_,"['杜龟龟', '微博会员', '熊猫守护者']",?评论,?赞,2018-08-19 16:01,,U一出好戏，二刷 2北京·北京工商大学嘉华学院,0.0,False
39,叫我周智慧,id=3964373490&refer_flag=1001015010_,"['叫我周智慧', '微博会员']",? 2,?3,2018-06-18 17:16,iPhone X,"曾经我试图让它和我新做的指甲合影
可我实在控制不住它 2北京·北京工商大学嘉华学院",9.0,False
40,北京工商大学嘉华学院学生会,id=6358373451&refer_flag=1001015010_,['北京工商大学嘉华学院学生会'],?评论,?3,2018-06-20 18:20,华为Mate 9保时捷设计,北京工商大学嘉华学院的校园十大歌手比赛火热进行中！喜欢的小伙伴赶紧来吧 2北京·北京工商大学嘉华学院,4.0,False
0,buling__鑫宝儿,id=1610496951&refer_flag=1001015010_,"['buling__鑫宝儿', '微博会员']",?评论,?2,2018-08-18 23:50,iPhone X,辛苦了自己辛苦了大家 2北京·北京工商大学嘉华学院,1.0,False
1,呀妈呀_,id=3784421281&refer_flag=1001015010_,"['呀妈呀_', '微博会员']",? 7,?19,2018-06-10 00:05,,?醒来的时候 会有好消息等我的吧? 2北京·北京工商大学嘉华学院,4.0,False
2,婧婧婧婧婧咂,id=5572910960&refer_flag=1001015010_,"['婧婧婧婧婧咂', '微博问答答主']",? 4,?7,2018-07-08 21:00,,要从清华走向世界 2北京·北京工商大学嘉华学院,6.0,False
3,情似入心mmmm,id=6030630881&refer_flag=1001015010_,"['情似入心mmmm', '微博会员', '熊猫守护者']",?评论,?4,2018-07-29 13:23,前后2000万 OPPO R11s,"#齐小丽带班记#
这个赶走了三个班主任的神秘男人

好啦好啦，明天我要换校区了
远大路等着我
嘉华再见 2北京·北京工商大学嘉华学院",4.0,False
4,Tracy周天洋,id=2441803074&refer_flag=1001015010_,"['Tracy周天洋', '微博会员']",? 4,?15,2018-07-03 18:24,iPhone X,"喜欢你不是一天两天?
#▼ KAWS x 芝麻街 x 优衣库# 2北京·北京工商大学嘉华学院",6.0,False
5,FAIRY_Stephanie,id=6291023057&refer_flag=1001015010_,"['FAIRY_Stephanie', '微博会员']",?评论,?赞,2018-08-03 20:40,,撸猫 2北京·北京工商大学嘉华学院,3.0,False
6,Florence_the_stupid,id=5824726985&refer_flag=1001015010_,['Florence_the_stupid'],?评论,?5,2018-07-19 19:13,华为P9手机摄影再突破,"语文终于上完了
明天进城耍去 2北京·北京工商大学嘉华学院",6.0,False
7,爱吃无花果的羊,id=5240301868&refer_flag=1001015010_,['爱吃无花果的羊'],? 2,?3,2018-07-28 21:29,前置双摄vivo X9sPlus,团建 2北京·北京工商大学嘉华学院 L爱吃无花果的羊的秒拍视频,0.0,False
8,西窗旧梦梦青衣,id=5309574900&refer_flag=1001015010_,"['西窗旧梦梦青衣', '熊猫守护者']",?评论,?1,2018-07-25 20:37,,#请镇魂编剧改行# 你赢了！！！！你们仨等着！！！！ 2北京·北京工商大学嘉华学院,4.0,False
9,杨懿炜_Wayne,id=5124377340&refer_flag=1001015010_,"['杨懿炜_Wayne', '微博会员']",?评论,?赞,2018-07-28 13:00,,…… 班级群 2北京·北京工商大学嘉华学院 L杨懿炜_Wayne的微博视频,0.0,False
10,许Yi婧,id=6105029308&refer_flag=1001015010_,['许Yi婧'],?评论,?赞,2018-07-26 15:30,vivo X21屏幕指纹手机,分享图片 2北京·北京工商大学嘉华学院,8.0,False
11,-里七七,id=2744194177&refer_flag=1001015010_,"['-里七七', '微博会员']",? 10,?25,2018-05-17 11:43,,"从“同学，你好”到“同学，再见”
这个夏天是快乐 是兴奋 是黯然 是泪水
穿上这身衣服的那一刻才意识到转瞬即逝。
无论在哪 愿我们此去前程似锦
不谈离别悲伤  
只盼来日方长
毕业，不说再见！?? 2北京·北京工商大学嘉华学院",9.0,False
12,雨轩-Justice,id=5372685616&refer_flag=1001015010_,"['雨轩-Justice', '熊猫守护者']",? 1,?2,2018-07-20 19:36,iPhone客户端,The scenery of your hometown makes you linger over it 2北京·北京工商大学嘉华学院 L雨轩-Justice的秒拍视频,0.0,True
13,Apology哈,id=5229594561&refer_flag=1001015010_,"['Apology哈', '微博会员']",? 3,?3,2018-07-25 14:53,iPhone 8,K做我的猫 去食堂的路上看见 扭头回画室 不吃了 2北京·北京工商大学嘉华学院,1.0,False
14,便只顾风雨兼程阿,id=6012373074&refer_flag=1001015010_,['便只顾风雨兼程阿'],?评论,?3,2018-07-20 22:11,,"北京新东方学习之旅哈哈哈哈哈哈
我希望
我能好好学习
真正学到有用的东西
加油加油加油 2北京·北京工商大学嘉华学院",2.0,False
15,撒欢儿跑RightNow,id=2703493601&refer_flag=1001015010_,"['撒欢儿跑RightNow', '熊猫守护者']",?评论,?1,2018-07-24 13:59,,@楊千嬅 2北京·北京工商大学嘉华学院 L撒欢儿跑RightNow的微博视频,0.0,True
16,丁Doraemon丁,id=6120281781&refer_flag=1001015010_,['丁Doraemon丁'],?评论,?3,2018-06-12 00:30,,"?
                  人生只要两次幸运便好，
               一次遇到你，一次走到底 。
                    往后余生，风雪是你，
                    平淡是你，清贫是你，
                荣华是你，心底温柔是你，
                      目光所至，也是你。 2北京·北京工商大学嘉华学院",6.0,False
17,有备注不看名称了,id=2772255054&refer_flag=1001015010_,['有备注不看名称了'],?评论,?赞,2018-06-27 21:36,,....?要有有云才漂亮嘛 2北京·北京工商大学嘉华学院 L有备注不看名称了的秒拍视频,0.0,False
18,Hsiaoyen_,id=1784820625&refer_flag=1001015010_,"['Hsiaoyen_', '', '熊猫守护者']",? 5,?21,2018-05-15 21:13,,"毕业了 大学四年 感谢很多人的陪伴 带着肿了好几天的眼睛 参加了毕业典礼 拍照拍到笑僵 还是好多人没有一起合照到 实在是没有力气拍了
不管怎样 还是希望我大学里认识的人以后都能够万事胜意 2北京·北京工商大学嘉华学院",9.0,False
19,周健516,id=3016299095&refer_flag=1001015010_,"['周健516', '']",?评论,?2,2018-07-25 01:10,,这就是我现在@严子涵同学 2北京·北京工商大学嘉华学院 L周健516的微博视频,0.0,False
20,我的室友说我爱读书,id=1946982811&refer_flag=1001015010_,"['我的室友说我爱读书', '熊猫守护者']",? 3,?2,2018-06-15 00:39,,”Everything will be fine” 2北京·北京工商大学嘉华学院,9.0,False
21,SNY阿,id=5784539530&refer_flag=1001015010_,['SNY阿'],?评论,?赞,2018-08-03 07:26,Android客户端,"20天满
嘉华再见啦 2北京·北京工商大学嘉华学院",3.0,False
22,tthoney_,id=2244262905&refer_flag=1001015010_,['tthoney_'],? 12,?13,2018-05-15 23:46,,本可爱就真的毕业了? 2北京·北京工商大学嘉华学院,6.0,False
23,周健516,id=3016299095&refer_flag=1001015010_,"['周健516', '']",?评论,?1,2018-07-25 00:52,,分享视频 2北京·北京工商大学嘉华学院 L周健516的微博视频,0.0,False
24,思思思思思Q,id=2540936493&refer_flag=1001015010_,"['思思思思思Q', '熊猫守护者']",? 6,?10,2018-05-15 22:07,,"青春无悔
毕业?快乐
望各自安好 2北京·北京工商大学嘉华学院",9.0,False
25,小凡凡呐不凡凡,id=3720698280&refer_flag=1001015010_,"['小凡凡呐不凡凡', '微博会员']",? 3,?4,2018-08-05 23:08,,长发飘飘及不了腰之戴了之后老十岁之我还是短发吧 2北京·北京工商大学嘉华学院,2.0,False
26,ZhangXinYuey_,id=2816726327&refer_flag=1001015010_,"['ZhangXinYuey_', '微博会员']",? 2,?16,2018-05-15 17:59,iPhone X,"终于我们分头走
没有哪个港口
是永远的停留
愿我们以后的生活都能如意
要说再见啦
2北京·北京工商大学嘉华学院",8.0,False
27,爱吃无花果的羊,id=5240301868&refer_flag=1001015010_,['爱吃无花果的羊'],? 2,?6,2018-07-29 16:40,前置双摄vivo X9sPlus,这儿波~再见啦 2北京·北京工商大学嘉华学院,4.0,False
28,竹艇上等雨,id=3850407175&refer_flag=1001015010_,['竹艇上等雨'],?评论,?3,2018-07-19 11:51,vivo X21屏幕指纹手机,一周的培训结束啦！ 2北京·北京工商大学嘉华学院,1.0,False
29,林半仙儿爱大笑_,id=2017917110&refer_flag=1001015010_,"['林半仙儿爱大笑_', '', '微博会员']",? 9,?21,2018-05-16 07:41,,"?毕业季

其实好舍不得毕业 因为到最后的时候 不得不走的时候 才想到学校那么好 室友那么好 同学那么好 老师那么好 可能有的人这次分别后 以后再也没有机会再见了 心里空空的 但愿你我都有更好的发展 走出半生 归来仍是少年 2北京·北京工商大学嘉华学院",9.0,False
30,低调的you雅,id=2119753807&refer_flag=1001015010_,['低调的you雅'],?评论,?4,2018-05-26 17:51,,这个学校给人的感觉真不错，静谧、舒适，非常喜欢 2北京·北京工商大学嘉华学院,6.0,False
31,ANANANANANNIA,id=5995919540&refer_flag=1001015010_,['ANANANANANNIA'],? 1,?4,2018-08-09 13:26,,最近的代步工具 2北京·北京工商大学嘉华学院,1.0,False
32,萌你奶奶个腿的,id=5517199010&refer_flag=1001015010_,['萌你奶奶个腿的'],?评论,?1,2018-08-11 13:35,,手机长脸上系列 2北京·北京工商大学嘉华学院,9.0,False
33,叫我李某某__,id=5272390312&refer_flag=1001015010_,"['叫我李某某__', '微博会员']",? 6,?21,2018-05-15 23:31,,"四年时光，转瞬即逝。
毕业，不说再见，不忍分别。
好在，我的世界，有你路过
愿大家友谊长存！ 2北京·北京工商大学嘉华学院",9.0,False
34,毛毛虫熊孩子一生粉,id=5718701894&refer_flag=1001015010_,"['毛毛虫熊孩子一生粉', '熊猫守护者']",? 1,?2,2018-06-11 23:07,,这周  就这个样子了啦！  （一定要带帽子，头帘太长了） 2北京·北京工商大学嘉华学院,4.0,False
35,予安公子,id=3914617991&refer_flag=1001015010_,"['予安公子', '微博会员']",? 2,?2,2018-07-31 14:17,iPhone 6s,夜盲小朋友的好彩头 2北京·北京工商大学嘉华学院,1.0,False
36,JiangsixsixSIX,id=3636812953&refer_flag=1001015010_,"['JiangsixsixSIX', '微博会员']",? 5,?9,2018-05-16 00:56,iPhone 8 Plus,毕业的真实感受：热，饿 2北京·北京工商大学嘉华学院,3.0,False
37,呀妈呀_,id=3784421281&refer_flag=1001015010_,"['呀妈呀_', '微博会员']",? 1,?16,2018-06-24 00:32,,"预习参加考试
复习参加补考

干就完了 2北京·北京工商大学嘉华学院",2.0,False
38,酷土豆片,id=5491904716&refer_flag=1001015010_,['酷土豆片'],? 1,?6,2018-06-26 23:25,前置双摄vivo X9,? 于千万人之中遇见你所遇见的人，于千万年之中时间的无涯的荒野里，没有早一步，也没有晚一步，正巧赶上了。——张爱玲 2北京·北京工商大学嘉华学院,4.0,False
39,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],? 5,?26,2018-04-14 19:57,,一个不走心的98k 2北京·北京工商大学嘉华学院,6.0,False
40,佳颖Missmiss,id=6500024072&refer_flag=1001015010_,['佳颖Missmiss'],?评论,?4,2018-06-24 10:06,麦芒6 边界，我来超越,"失望二字
总是那么沉重? 2北京·北京工商大学嘉华学院",9.0,False
41,小小豆0816,id=6126543191&refer_flag=1001015010_,['小小豆0816'],? 1,?赞,2018-08-04 22:56,,我真是神配文 2北京·北京工商大学嘉华学院,2.0,False
42,北京工商大学嘉华学院,id=5078095827&refer_flag=1001015010_,"['北京工商大学嘉华学院', '']",?评论,?2,2018-08-12 09:58,HUAWEI P20 Pro,在嘉  等你 2北京·北京工商大学嘉华学院,1.0,False
0,运气差的孩子压根笑不出来,id=2783506151&refer_flag=1001015010_,['运气差的孩子压根笑不出来'],?评论,?3,2018-05-16 11:24,,愿你历经千帆归来仍少年 2北京·北京工商大学嘉华学院,9.0,False
1,呀妈呀_,id=3784421281&refer_flag=1001015010_,"['呀妈呀_', '微博会员']",? 8,?14,2018-04-24 22:20,,"小锅锅炒的年糕贼好吃
还有额头前面那个呆毛该怎么办
我就是想发个一点都不cool的微博
（反正就是 我想发照片）
嘤嘤嘤? 2北京·北京工商大学嘉华学院",6.0,False
2,乐享新成,id=2284916424&refer_flag=1001015010_,['乐享新成'],? 1,?6,2018-05-15 16:45,,一路高歌  做最好的自己  大学四年  褪去幼稚  「北京市优秀基层团干部」「北京市优秀毕业生」「全专业唯一90分以上毕业论文」「四年一等奖奖学金」「校级所有的奖」虽然这些不能代表了什么  只有我自己知道  八年前的我和四年前开始的我  一路走来  是怎样的  但我任然爱任何时候的自己  一样的努力   ...展开全文c,9.0,False
3,姜懿轩-,id=5955656204&refer_flag=1001015010_,"['姜懿轩-', '微博会员']",? 5,?12,2018-05-14 23:24,,?? 2北京·北京工商大学嘉华学院,9.0,False
4,xumiao雯小朋友,id=6495351722&refer_flag=1001015010_,"['xumiao雯小朋友', '熊猫守护者']",?评论,?2,2018-08-11 18:03,够快才畅快vivoX6Plus,2北京·北京工商大学嘉华学院，这个爱丑美的姐姐。 2北京·北京工商大学嘉华学院,1.0,False
5,杨懿炜_Wayne,id=5124377340&refer_flag=1001015010_,"['杨懿炜_Wayne', '微博会员']",? 2,?2,2018-07-09 23:37,,"想妈妈……

在外头一切都靠自己的感觉好累啊 2北京·北京工商大学嘉华学院",1.0,False
6,SoNG噔噔噔,id=6271120077&refer_flag=1001015010_,"['SoNG噔噔噔', '熊猫守护者']",?评论,?3,2018-06-03 00:55,,可以说很精致了哈哈哈哈哈 2北京·北京工商大学嘉华学院,3.0,False
7,是魔法兄贵呀,id=5636897393&refer_flag=1001015010_,"['是魔法兄贵呀', '熊猫守护者']",? 1,?赞,2018-07-01 13:02,,"窝……
做任务做的要睡着了
游戏体验好差
为什么一直不给我穿漂亮的门派装
生气！！ 2北京·北京工商大学嘉华学院",9.0,False
8,Muriel7iu,id=3449347664&refer_flag=1001015010_,"['Muriel7iu', '', '熊猫守护者']",? 4,?30,2018-05-16 09:02,,毕业快乐?真的快乐 2北京·北京工商大学嘉华学院,9.0,False
9,SoNG噔噔噔,id=6271120077&refer_flag=1001015010_,"['SoNG噔噔噔', '熊猫守护者']",? 1,?2,2018-07-01 02:49,,不想说啥?? ♀?自己看吧 2北京·北京工商大学嘉华学院 LSoNG噔噔噔的秒拍视频,0.0,False
10,热带鱼与威士忌1997丶,id=5556383824&refer_flag=1001015010_,"['热带鱼与威士忌1997丶', '微博会员', '熊猫守护者']",?评论,?9,2018-06-24 22:02,,来喝肥宅快乐水吖！ 2北京·北京工商大学嘉华学院 L热带鱼与威士忌1997丶的秒拍视频,0.0,False
11,我有毒吧谁有解药,id=3560929542&refer_flag=1001015010_,['我有毒吧谁有解药'],? 2,?2,2018-05-21 11:20,前置双摄vivo X9,这是我做的最好的一次 2北京·北京工商大学嘉华学院,3.0,False
12,情似入心mmmm,id=6030630881&refer_flag=1001015010_,"['情似入心mmmm', '微博会员', '熊猫守护者']",? 2,?8,2018-07-23 20:07,前后2000万 OPPO R11s,"中午不经意拿了两个教室钥匙
下午就出了教室班级分配表
原来这是一种暗示
两个班的班主任，挑战呐 2北京·北京工商大学嘉华学院",2.0,False
13,你的猫WangQy,id=5165643316&refer_flag=1001015010_,['你的猫WangQy'],? 7,?28,2018-03-13 21:16,,活得越来越不像自己 像你老婆 2北京·北京工商大学嘉华学院,6.0,False
14,Pure_Herooinee,id=3752789415&refer_flag=1001015010_,"['Pure_Herooinee', '熊猫守护者']",? 4,?10,2018-07-26 21:50,华为手机 畅享玩不停,永远不要相信女人的脸 2北京·北京工商大学嘉华学院,2.0,False
15,A张艺馨A,id=2496435957&refer_flag=1001015010_,"['A张艺馨A', '微博会员']",?评论,?15,2018-04-26 02:39,,开心?今天特别不错～ 2北京·北京工商大学嘉华学院,6.0,False
16,酷土豆片,id=5491904716&refer_flag=1001015010_,['酷土豆片'],?评论,?5,2018-07-10 06:57,前置双摄vivo X9,我和一个居 2北京·北京工商大学嘉华学院,4.0,False
17,-草莓巴巴,id=3209952275&refer_flag=1001015010_,"['-草莓巴巴', '', '微博会员', '熊猫守护者']",?评论,?1,2018-05-24 22:32,iPhone 7,这位小可爱 你在干嘛？ 2北京·北京工商大学嘉华学院,4.0,False
18,情似入心mmmm,id=6030630881&refer_flag=1001015010_,"['情似入心mmmm', '微博会员', '熊猫守护者']",?评论,?3,2018-07-25 14:22,前后2000万 OPPO R11s,"#就这一刻#
我现在巨困
306和322班的小朋友们，麻烦你们快一点找到我 2北京·北京工商大学嘉华学院",1.0,False
